country,region,subRegion,year,lifeExp,pop,gdpPercap,dem_rank,basic_rank
Lesotho,Africa,Southern Africa,2002.0,44.593,2046772,1275.184575,Strongly Democratic,Democratic
Lesotho,Africa,Southern Africa,2007.0,42.592,2012649,1569.331442,Strongly Democratic,Democratic
Liberia,Africa,Western Africa,1952.0,38.48,863308,575.5729961,Mildly Autocratic,Autocratic
Liberia,Africa,Western Africa,1957.0,39.486,975950,620.9699901,Mildly Autocratic,Autocratic
Liberia,Africa,Western Africa,1962.0,40.502,1112796,634.1951625,Mildly Autocratic,Autocratic
Liberia,Africa,Western Africa,1967.0,41.536,1279406,713.6036483,Mildly Autocratic,Autocratic
Liberia,Africa,Western Africa,1972.0,42.614,1482628,803.0054535,Mildly Autocratic,Autocratic
Liberia,Africa,Western Africa,1977.0,43.764,1703617,640.3224383,Mildly Autocratic,Autocratic
Liberia,Africa,Western Africa,1982.0,44.852,1956875,572.1995694,Strongly Autocratic,Autocratic
Liberia,Africa,Western Africa,1987.0,46.027,2269414,506.1138573,Mildly Autocratic,Autocratic
Liberia,Africa,Western Africa,1992.0,40.802,1912974,636.6229191,Middle of the Road,Middle of the Road
Liberia,Africa,Western Africa,1997.0,42.221,2200725,609.17395079999994,Middle of the Road,Middle of the Road
Liberia,Africa,Western Africa,2002.0,43.753,2814651,531.4823679,Middle of the Road,Middle of the Road
Liberia,Africa,Western Africa,2007.0,45.678,3193942,414.5073415,Mildly Democratic,Democratic
Libya,Africa,Northern Africa,1952.0,42.723,1019729,2387.54806,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1957.0,45.289,1201578,3448.284395,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1962.0,47.808,1441863,6757.030816,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1967.0,50.227,1759224,18772.75169,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1972.0,52.773,2183877,21011.49721,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1977.0,57.442,2721783,21951.21176,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1982.0,62.155,3344074,17364.27538,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1987.0,66.234,3799845,11770.5898,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1992.0,68.755,4364501,9640.138501,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,1997.0,71.555,4759670,9467.446056,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,2002.0,72.737,5368585,9534.677467,Strongly Autocratic,Autocratic
Libya,Africa,Northern Africa,2007.0,73.952,6036914,12057.49928,Strongly Autocratic,Autocratic
Madagascar,Africa,Eastern Africa,1952.0,36.681,4762912,1443.011715,NA,NA
Madagascar,Africa,Eastern Africa,1957.0,38.865,5181679,1589.20275,NA,NA
Madagascar,Africa,Eastern Africa,1962.0,40.848,5703324,1643.38711,Middle of the Road,Middle of the Road
Madagascar,Africa,Eastern Africa,1967.0,42.881,6334556,1634.047282,Middle of the Road,Middle of the Road
Madagascar,Africa,Eastern Africa,1972.0,44.851,7082430,1748.562982,Mildly Autocratic,Autocratic
Madagascar,Africa,Eastern Africa,1977.0,46.881,8007166,1544.228586,Mildly Autocratic,Autocratic
Madagascar,Africa,Eastern Africa,1982.0,48.969,9171477,1302.878658,Mildly Autocratic,Autocratic
Madagascar,Africa,Eastern Africa,1987.0,49.35,10568642,1155.441948,Mildly Autocratic,Autocratic
Madagascar,Africa,Eastern Africa,1992.0,52.214,12210395,1040.67619,Strongly Democratic,Democratic
Madagascar,Africa,Eastern Africa,1997.0,54.978,14165114,986.2958956,Strongly Democratic,Democratic
Madagascar,Africa,Eastern Africa,2002.0,57.286,16473477,894.6370822,Strongly Democratic,Democratic
Madagascar,Africa,Eastern Africa,2007.0,59.443,19167654,1044.770126,Strongly Democratic,Democratic
Malawi,Africa,Eastern Africa,1952.0,36.256,2917802,369.1650802,NA,NA
Malawi,Africa,Eastern Africa,1957.0,37.207,3221238,416.3698064,NA,NA
Malawi,Africa,Eastern Africa,1962.0,38.41,3628608,427.9010856,NA,NA
Malawi,Africa,Eastern Africa,1967.0,39.487,4147252,495.5147806,Strongly Autocratic,Autocratic
Malawi,Africa,Eastern Africa,1972.0,41.766,4730997,584.6219709,Strongly Autocratic,Autocratic
Malawi,Africa,Eastern Africa,1977.0,43.767,5637246,663.2236766,Strongly Autocratic,Autocratic
Malawi,Africa,Eastern Africa,1982.0,45.642,6502825,632.8039209,Strongly Autocratic,Autocratic
Malawi,Africa,Eastern Africa,1987.0,47.457,7824747,635.5173634,Strongly Autocratic,Autocratic
Malawi,Africa,Eastern Africa,1992.0,49.42,10014249,563.2000145,Strongly Autocratic,Autocratic
Malawi,Africa,Eastern Africa,1997.0,47.495,10419991,692.2758103,Mildly Democratic,Democratic
Malawi,Africa,Eastern Africa,2002.0,45.009,11824495,665.4231186,Mildly Democratic,Democratic
Malawi,Africa,Eastern Africa,2007.0,48.303,13327079,759.3499101,Mildly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1952.0,48.463,6748378,1831.132894,NA,NA
Malaysia,Asia,South-Eastern Asia,1957.0,52.102,7739235,1810.066992,Strongly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1962.0,55.737,8906385,2036.884944,Strongly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1967.0,59.371,10154878,2277.742396,Strongly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1972.0,63.01,11441462,2849.09478,Mildly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1977.0,65.256,12845381,3827.921571,Mildly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1982.0,68.0,14441916,4920.355951,Mildly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1987.0,69.5,16331785,5249.802653,Mildly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1992.0,70.693,18319502,7277.912802,Mildly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,1997.0,71.938,20476091,10132.90964,Mildly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,2002.0,73.044,22662365,10206.97794,Mildly Democratic,Democratic
Malaysia,Asia,South-Eastern Asia,2007.0,74.241,24821286,12451.6558,Mildly Democratic,Democratic
Mali,Africa,Western Africa,1952.0,33.685,3838168,452.3369807,NA,NA
Mali,Africa,Western Africa,1957.0,35.307,4241884,490.3821867,NA,NA
Mali,Africa,Western Africa,1962.0,36.936,4690372,496.1743428,Strongly Autocratic,Autocratic
Mali,Africa,Western Africa,1967.0,38.487,5212416,545.0098873,Strongly Autocratic,Autocratic
Mali,Africa,Western Africa,1972.0,39.977,5828158,581.3688761,Strongly Autocratic,Autocratic
Mali,Africa,Western Africa,1977.0,41.714,6491649,686.3952693,Strongly Autocratic,Autocratic
Mali,Africa,Western Africa,1982.0,43.916,6998256,618.0140641,Strongly Autocratic,Autocratic
Mali,Africa,Western Africa,1987.0,46.364,7634008,684.1715576,Strongly Autocratic,Autocratic
Mali,Africa,Western Africa,1992.0,48.388,8416215,739.014375,Strongly Democratic,Democratic
Mali,Africa,Western Africa,1997.0,49.903,9384984,790.2579846,Mildly Democratic,Democratic
Mali,Africa,Western Africa,2002.0,51.818,10580176,951.4097518,Strongly Democratic,Democratic
Mali,Africa,Western Africa,2007.0,54.467,12031795,1042.581557,Strongly Democratic,Democratic
Mauritania,Africa,Western Africa,1952.0,40.543,1022556,743.1159097,NA,NA
Mauritania,Africa,Western Africa,1957.0,42.338,1076852,846.1202613,NA,NA
Mauritania,Africa,Western Africa,1962.0,44.248,1146757,1055.896036,Strongly Autocratic,Autocratic
Mauritania,Africa,Western Africa,1967.0,46.289,1230542,1421.145193,Strongly Autocratic,Autocratic
Mauritania,Africa,Western Africa,1972.0,48.437,1332786,1586.851781,Strongly Autocratic,Autocratic
Mauritania,Africa,Western Africa,1977.0,50.852,1456688,1497.492223,Strongly Autocratic,Autocratic
Mauritania,Africa,Western Africa,1982.0,53.599,1622136,1481.150189,Strongly Autocratic,Autocratic
Mauritania,Africa,Western Africa,1987.0,56.145,1841240,1421.603576,Strongly Autocratic,Autocratic
Mauritania,Africa,Western Africa,1992.0,58.333,2119465,1361.369784,Mildly Autocratic,Autocratic
Mauritania,Africa,Western Africa,1997.0,60.43,2444741,1483.136136,Mildly Autocratic,Autocratic
Mauritania,Africa,Western Africa,2002.0,62.247,2828858,1579.019543,Mildly Autocratic,Autocratic
Mauritania,Africa,Western Africa,2007.0,64.164,3270065,1803.151496,Mildly Democratic,Democratic
Mauritius,Africa,Eastern Africa,1952.0,50.986,516556,1967.955707,NA,NA
Mauritius,Africa,Eastern Africa,1957.0,58.089,609816,2034.037981,NA,NA
Mauritius,Africa,Eastern Africa,1962.0,60.246,701016,2529.067487,NA,NA
Mauritius,Africa,Eastern Africa,1967.0,61.557,789309,2475.387562,NA,NA
Mauritius,Africa,Eastern Africa,1972.0,62.944,851334,2575.484158,Strongly Democratic,Democratic
Mauritius,Africa,Eastern Africa,1977.0,64.93,913025,3710.982963,Strongly Democratic,Democratic
Mauritius,Africa,Eastern Africa,1982.0,66.711,992040,3688.037739,Strongly Democratic,Democratic
Mauritius,Africa,Eastern Africa,1987.0,68.74,1042663,4783.586903,Strongly Democratic,Democratic
Mauritius,Africa,Eastern Africa,1992.0,69.745,1096202,6058.253846,Strongly Democratic,Democratic
Mauritius,Africa,Eastern Africa,1997.0,70.736,1149818,7425.705295,Strongly Democratic,Democratic
Mauritius,Africa,Eastern Africa,2002.0,71.954,1200206,9021.815894,Strongly Democratic,Democratic
Mauritius,Africa,Eastern Africa,2007.0,72.801,1250882,10956.99112,Strongly Democratic,Democratic
Mexico,Americas,Central America,1952.0,50.789,30144317,3478.125529,Mildly Autocratic,Autocratic
Mexico,Americas,Central America,1957.0,55.19,35015548,4131.546641,Mildly Autocratic,Autocratic
Mexico,Americas,Central America,1962.0,58.299,41121485,4581.609385,Mildly Autocratic,Autocratic
Mexico,Americas,Central America,1967.0,60.11,47995559,5754.733883,Mildly Autocratic,Autocratic
Mexico,Americas,Central America,1972.0,62.361,55984294,6809.40669,Mildly Autocratic,Autocratic
Mexico,Americas,Central America,1977.0,65.032,63759976,7674.929108,Mildly Autocratic,Autocratic
Mexico,Americas,Central America,1982.0,67.405,71640904,9611.147541,Mildly Autocratic,Autocratic
Mexico,Americas,Central America,1987.0,69.498,80122492,8688.156003,Mildly Autocratic,Autocratic
Mexico,Americas,Central America,1992.0,71.455,88111030,9472.384295,Middle of the Road,Middle of the Road
Mexico,Americas,Central America,1997.0,73.67,95895146,9767.29753,Mildly Democratic,Democratic
Mexico,Americas,Central America,2002.0,74.902,102479927,10742.44053,Strongly Democratic,Democratic
Mexico,Americas,Central America,2007.0,76.195,108700891,11977.57496,Strongly Democratic,Democratic
Mongolia,Asia,Eastern Asia,1952.0,42.244,800663,786.5668575,Strongly Autocratic,Autocratic
Mongolia,Asia,Eastern Asia,1957.0,45.248,882134,912.6626085,Strongly Autocratic,Autocratic
Mongolia,Asia,Eastern Asia,1962.0,48.251,1010280,1056.353958,Strongly Autocratic,Autocratic
Mongolia,Asia,Eastern Asia,1967.0,51.253,1149500,1226.04113,Strongly Autocratic,Autocratic
Mongolia,Asia,Eastern Asia,1972.0,53.754,1320500,1421.741975,Strongly Autocratic,Autocratic
Mongolia,Asia,Eastern Asia,1977.0,55.491,1528000,1647.511665,Strongly Autocratic,Autocratic
Mongolia,Asia,Eastern Asia,1982.0,57.489,1756032,2000.603139,Strongly Autocratic,Autocratic
Mongolia,Asia,Eastern Asia,1987.0,60.222,2015133,2338.008304,Strongly Autocratic,Autocratic
Mongolia,Asia,Eastern Asia,1992.0,61.271,2312802,1785.402016,Strongly Democratic,Democratic
Mongolia,Asia,Eastern Asia,1997.0,63.625,2494803,1902.2521,Strongly Democratic,Democratic
Mongolia,Asia,Eastern Asia,2002.0,65.033,2674234,2140.739323,Strongly Democratic,Democratic
Mongolia,Asia,Eastern Asia,2007.0,66.803,2874127,3095.772271,Strongly Democratic,Democratic
Montenegro,Europe,Southern Europe,1952.0,59.164,413834,2647.585601,Strongly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1957.0,61.448,442829,3682.259903,Strongly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1962.0,63.728,474528,4649.593785,Strongly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1967.0,67.178,501035,5907.850937,Strongly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1972.0,70.636,527678,7778.414017,Strongly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1977.0,73.066,560073,9595.929905,Strongly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1982.0,74.101,562548,11222.58762,Mildly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1987.0,74.865,569473,11732.51017,Mildly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1992.0,75.435,621621,7003.339037,Mildly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,1997.0,75.445,692651,6465.613349,Mildly Autocratic,Autocratic
Montenegro,Europe,Southern Europe,2002.0,73.981,720230,6557.194282,Strongly Democratic,Democratic
Montenegro,Europe,Southern Europe,2007.0,74.543,684736,9253.896111,Strongly Democratic,Democratic
Morocco,Africa,Northern Africa,1952.0,42.873,9939217,1688.20357,NA,NA
Morocco,Africa,Northern Africa,1957.0,45.423,11406350,1642.002314,Mildly Autocratic,Autocratic
Morocco,Africa,Northern Africa,1962.0,47.924,13056604,1566.353493,Mildly Autocratic,Autocratic
Morocco,Africa,Northern Africa,1967.0,50.335,14770296,1711.04477,Strongly Autocratic,Autocratic
Morocco,Africa,Northern Africa,1972.0,52.862,16660670,1930.194975,Strongly Autocratic,Autocratic
Morocco,Africa,Northern Africa,1977.0,55.73,18396941,2370.619976,Strongly Autocratic,Autocratic
Morocco,Africa,Northern Africa,1982.0,59.65,20198730,2702.620356,Strongly Autocratic,Autocratic
Morocco,Africa,Northern Africa,1987.0,62.677,22987397,2755.046991,Strongly Autocratic,Autocratic
Morocco,Africa,Northern Africa,1992.0,65.393,25798239,2948.047252,Strongly Autocratic,Autocratic
Morocco,Africa,Northern Africa,1997.0,67.66,28529501,2982.101858,Strongly Autocratic,Autocratic
Morocco,Africa,Northern Africa,2002.0,69.615,31167783,3258.495584,Mildly Autocratic,Autocratic
Morocco,Africa,Northern Africa,2007.0,71.164,33757175,3820.17523,Mildly Autocratic,Autocratic
Mozambique,Africa,Eastern Africa,1952.0,31.286,6446316,468.5260381,NA,NA
Mozambique,Africa,Eastern Africa,1957.0,33.779,7038035,495.5868333,NA,NA
Mozambique,Africa,Eastern Africa,1962.0,36.161,7788944,556.6863539,NA,NA
Mozambique,Africa,Eastern Africa,1967.0,38.113,8680909,566.6691539,NA,NA
Mozambique,Africa,Eastern Africa,1972.0,40.328,9809596,724.9178037,NA,NA
Mozambique,Africa,Eastern Africa,1977.0,42.495,11127868,502.3197334,Strongly Autocratic,Autocratic
Mozambique,Africa,Eastern Africa,1982.0,42.795,12587223,462.2114149,Strongly Autocratic,Autocratic
Mozambique,Africa,Eastern Africa,1987.0,42.861,12891952,389.8761846,Strongly Autocratic,Autocratic
Mozambique,Africa,Eastern Africa,1992.0,44.284,13160731,410.8968239,Mildly Autocratic,Autocratic
Mozambique,Africa,Eastern Africa,1997.0,46.344,16603334,472.3460771,Mildly Democratic,Democratic
Mozambique,Africa,Eastern Africa,2002.0,44.026,18473780,633.6179466,Mildly Democratic,Democratic
Mozambique,Africa,Eastern Africa,2007.0,42.082,19951656,823.6856205,Mildly Democratic,Democratic
Myanmar,Asia,South-Eastern Asia,1952.0,36.319,20092996,331.0,Strongly Democratic,Democratic
Myanmar,Asia,South-Eastern Asia,1957.0,41.905,21731844,350.0,Strongly Democratic,Democratic
Myanmar,Asia,South-Eastern Asia,1962.0,45.108,23634436,388.0,Mildly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,1967.0,49.379,25870271,349.0,Strongly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,1972.0,53.07,28466390,357.0,Strongly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,1977.0,56.059,31528087,371.0,Mildly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,1982.0,58.056,34680442,424.0,Strongly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,1987.0,58.339,38028578,385.0,Strongly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,1992.0,59.32,40546538,347.0,Strongly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,1997.0,60.328,43247867,415.0,Strongly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,2002.0,59.908,45598081,611.0,Strongly Autocratic,Autocratic
Myanmar,Asia,South-Eastern Asia,2007.0,62.069,47761980,944.0,Strongly Autocratic,Autocratic
Namibia,Africa,Southern Africa,1952.0,41.725,485831,2423.780443,NA,NA
Namibia,Africa,Southern Africa,1957.0,45.226,548080,2621.448058,NA,NA
Namibia,Africa,Southern Africa,1962.0,48.386,621392,3173.215595,NA,NA
Namibia,Africa,Southern Africa,1967.0,51.159,706640,3793.694753,NA,NA
Namibia,Africa,Southern Africa,1972.0,53.867,821782,3746.080948,NA,NA
Namibia,Africa,Southern Africa,1977.0,56.437,977026,3876.485958,NA,NA
Namibia,Africa,Southern Africa,1982.0,58.968,1099010,4191.100511,NA,NA
Namibia,Africa,Southern Africa,1987.0,60.835,1278184,3693.731337,NA,NA
Namibia,Africa,Southern Africa,1992.0,61.999,1554253,3804.537999,Mildly Democratic,Democratic
Namibia,Africa,Southern Africa,1997.0,58.909,1774766,3899.52426,Mildly Democratic,Democratic
Namibia,Africa,Southern Africa,2002.0,51.479,1972153,4072.324751,Mildly Democratic,Democratic
Namibia,Africa,Southern Africa,2007.0,52.906,2055080,4811.060429,Mildly Democratic,Democratic
Nepal,Asia,Southern Asia,1952.0,36.157,9182536,545.8657229,Strongly Autocratic,Autocratic
Nepal,Asia,Southern Asia,1957.0,37.686,9682338,597.9363558,Mildly Autocratic,Autocratic
Nepal,Asia,Southern Asia,1962.0,39.393,10332057,652.3968593,Strongly Autocratic,Autocratic
Nepal,Asia,Southern Asia,1967.0,41.472,11261690,676.4422254,Strongly Autocratic,Autocratic
Nepal,Asia,Southern Asia,1972.0,43.971,12412593,674.7881296,Strongly Autocratic,Autocratic
Nepal,Asia,Southern Asia,1977.0,46.748,13933198,694.1124398,Strongly Autocratic,Autocratic
Nepal,Asia,Southern Asia,1982.0,49.594,15796314,718.3730947,Middle of the Road,Middle of the Road
Nepal,Asia,Southern Asia,1987.0,52.537,17917180,775.6324501,Middle of the Road,Middle of the Road
Nepal,Asia,Southern Asia,1992.0,55.727,20326209,897.7403604,Mildly Democratic,Democratic
Nepal,Asia,Southern Asia,1997.0,59.426,23001113,1010.892138,Mildly Democratic,Democratic
Nepal,Asia,Southern Asia,2002.0,61.34,25873917,1057.206311,Mildly Autocratic,Autocratic
Nepal,Asia,Southern Asia,2007.0,63.785,28901790,1091.359778,Mildly Democratic,Democratic
Netherlands,Europe,Western Europe,1952.0,72.13,10381988,8941.571858,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1957.0,72.99,11026383,11276.19344,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1962.0,73.23,11805689,12790.84956,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1967.0,73.82,12596822,15363.25136,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1972.0,73.75,13329874,18794.74567,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1977.0,75.24,13852989,21209.0592,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1982.0,76.05,14310401,21399.46046,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1987.0,76.83,14665278,23651.32361,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1992.0,77.42,15174244,26790.94961,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,1997.0,78.03,15604464,30246.13063,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,2002.0,78.53,16122830,33724.75778,Strongly Democratic,Democratic
Netherlands,Europe,Western Europe,2007.0,79.762,16570613,36797.93332,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1952.0,69.39,1994794,10556.57566,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1957.0,70.26,2229407,12247.39532,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1962.0,71.24,2488550,13175.678,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1967.0,71.52,2728150,14463.91893,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1972.0,71.89,2929100,16046.03728,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1977.0,72.22,3164900,16233.7177,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1982.0,73.84,3210650,17632.4104,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1987.0,74.32,3317166,19007.19129,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1992.0,76.33,3437674,18363.32494,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,1997.0,77.55,3676187,21050.41377,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,2002.0,79.11,3908037,23189.80135,Strongly Democratic,Democratic
New Zealand,Oceania,Australia and New Zealand,2007.0,80.204,4115771,25185.00911,Strongly Democratic,Democratic
Nicaragua,Americas,Central America,1952.0,42.314,1165790,3112.363948,Strongly Autocratic,Autocratic
Nicaragua,Americas,Central America,1957.0,45.432,1358828,3457.415947,Strongly Autocratic,Autocratic
Nicaragua,Americas,Central America,1962.0,48.632,1590597,3634.364406,Strongly Autocratic,Autocratic
Nicaragua,Americas,Central America,1967.0,51.884,1865490,4643.393534,Strongly Autocratic,Autocratic
Nicaragua,Americas,Central America,1972.0,55.151,2182908,4688.593267,Strongly Autocratic,Autocratic
Nicaragua,Americas,Central America,1977.0,57.47,2554598,5486.371089,Strongly Autocratic,Autocratic
Nicaragua,Americas,Central America,1982.0,59.298,2979423,3470.338156,Mildly Autocratic,Autocratic
Nicaragua,Americas,Central America,1987.0,62.008,3344353,2955.984375,Middle of the Road,Middle of the Road
Nicaragua,Americas,Central America,1992.0,65.843,4017939,2170.151724,Mildly Democratic,Democratic
Nicaragua,Americas,Central America,1997.0,68.426,4609572,2253.023004,Strongly Democratic,Democratic
Nicaragua,Americas,Central America,2002.0,70.836,5146848,2474.548819,Strongly Democratic,Democratic
Nicaragua,Americas,Central America,2007.0,72.899,5675356,2749.320965,Strongly Democratic,Democratic
Niger,Africa,Western Africa,1952.0,37.444,3379468,761.879376,NA,NA
Niger,Africa,Western Africa,1957.0,38.598,3692184,835.5234025,NA,NA
Niger,Africa,Western Africa,1962.0,39.487,4076008,997.7661127,Strongly Autocratic,Autocratic
Niger,Africa,Western Africa,1967.0,40.118,4534062,1054.384891,Strongly Autocratic,Autocratic
Niger,Africa,Western Africa,1972.0,40.546,5060262,954.2092363,Strongly Autocratic,Autocratic
Niger,Africa,Western Africa,1977.0,41.291,5682086,808.8970728,Strongly Autocratic,Autocratic
Niger,Africa,Western Africa,1982.0,42.598,6437188,909.7221354,Strongly Autocratic,Autocratic
Niger,Africa,Western Africa,1987.0,44.555,7332638,668.3000228,Strongly Autocratic,Autocratic
Niger,Africa,Western Africa,1992.0,47.391,8392818,581.182725,Strongly Democratic,Democratic
Niger,Africa,Western Africa,1997.0,51.313,9666252,580.3052092,Mildly Autocratic,Autocratic
Niger,Africa,Western Africa,2002.0,54.496,11140655,601.0745012,Mildly Democratic,Democratic
Niger,Africa,Western Africa,2007.0,56.867,12894865,619.6768924,Mildly Democratic,Democratic
Nigeria,Africa,Western Africa,1952.0,36.324,33119096,1077.281856,NA,NA
Nigeria,Africa,Western Africa,1957.0,37.802,37173340,1100.592563,NA,NA
Nigeria,Africa,Western Africa,1962.0,39.36,41871351,1150.927478,Strongly Democratic,Democratic
Nigeria,Africa,Western Africa,1967.0,41.04,47287752,1014.514104,Strongly Autocratic,Autocratic
Nigeria,Africa,Western Africa,1972.0,42.821,53740085,1698.388838,Strongly Autocratic,Autocratic
Nigeria,Africa,Western Africa,1977.0,44.514,62209173,1981.951806,Strongly Autocratic,Autocratic
Nigeria,Africa,Western Africa,1982.0,45.826,73039376,1576.97375,Strongly Democratic,Democratic
Nigeria,Africa,Western Africa,1987.0,46.886,81551520,1385.029563,Strongly Autocratic,Autocratic
Nigeria,Africa,Western Africa,1992.0,47.472,93364244,1619.848217,Mildly Autocratic,Autocratic
Nigeria,Africa,Western Africa,1997.0,47.464,106207839,1624.941275,Mildly Autocratic,Autocratic
Nigeria,Africa,Western Africa,2002.0,46.608,119901274,1615.286395,Mildly Democratic,Democratic
Nigeria,Africa,Western Africa,2007.0,46.859,135031164,2013.977305,Mildly Democratic,Democratic
Norway,Europe,Northern Europe,1952.0,72.67,3327728,10095.42172,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1957.0,73.44,3491938,11653.97304,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1962.0,73.47,3638919,13450.40151,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1967.0,74.08,3786019,16361.87647,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1972.0,74.34,3933004,18965.05551,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1977.0,75.37,4043205,23311.34939,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1982.0,75.97,4114787,26298.63531,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1987.0,75.89,4186147,31540.9748,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1992.0,77.32,4286357,33965.66115,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,1997.0,78.32,4405672,41283.16433,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,2002.0,79.05,4535591,44683.97525,Strongly Democratic,Democratic
Norway,Europe,Northern Europe,2007.0,80.196,4627926,49357.19017,Strongly Democratic,Democratic
Oman,Asia,Western Asia,1952.0,37.578,507833,1828.230307,Mildly Autocratic,Autocratic
Oman,Asia,Western Asia,1957.0,40.08,561977,2242.746551,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,1962.0,43.165,628164,2924.638113,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,1967.0,46.988,714775,4720.942687,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,1972.0,52.143,829050,10618.03855,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,1977.0,57.367,1004533,11848.34392,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,1982.0,62.728,1301048,12954.79101,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,1987.0,67.734,1593882,18115.22313,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,1992.0,71.197,1915208,18616.70691,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,1997.0,72.499,2283635,19702.05581,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,2002.0,74.193,2713462,19774.83687,Strongly Autocratic,Autocratic
Oman,Asia,Western Asia,2007.0,75.64,3204897,22316.19287,Strongly Autocratic,Autocratic
Pakistan,Asia,Southern Asia,1952.0,43.436,41346560,684.5971438,Mildly Democratic,Democratic
Pakistan,Asia,Southern Asia,1957.0,45.557,46679944,747.0835292,Strongly Democratic,Democratic
Pakistan,Asia,Southern Asia,1962.0,47.67,53100671,803.3427418,Middle of the Road,Middle of the Road
Pakistan,Asia,Southern Asia,1967.0,49.8,60641899,942.4082588,Middle of the Road,Middle of the Road
